"REF_DATE","GEO","DGUID","Farm products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-03","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","235.38","","","","2"
"2017-04","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","238.52","","","","2"
"2017-05","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","237.25","","","","2"
"2017-06","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","241.92","","","","2"
"2017-07","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","243.53","","","","2"
"2017-08","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","237.55","","","","2"
"2017-09","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","239.16","","","","2"
"2017-10","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","235.81","","","","2"
"2017-11","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","241.23","","","","2"
"2017-12","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","248.63","","","","2"
"2018-01","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","247.19","","","","2"
"2018-02","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","247.65","","","","2"
"2018-03","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","250.29","","","","2"
"2018-04","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","246.05","","","","2"
"2018-05","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","254.69","","","","2"
"2018-06","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","257.55","","","","2"
"2018-07","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","248.04","","","","2"
"2018-08","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","257.51","","","","2"
"2018-09","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","257.59","","","","2"
"2018-10","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","254.80","","","","2"
"2018-11","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","257.08","","","","2"
"2018-12","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","266.71","","","","2"
"2019-01","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","274.91","","","","2"
"2019-02","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","283.81","","","","2"
"2019-03","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","281.91","","","","2"
"2019-04","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","278.76","","","","2"
"2019-05","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","283.62","","","","2"
"2019-06","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","286.58","","","","2"
"2019-07","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","282.93","","","","2"
"2019-08","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","268.56","","","","2"
"2019-09","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","267.63","","","","2"
"2019-10","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","259.27","","","","2"
"2019-11","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","255.87","","","","2"
"2019-12","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","258.97","","","","2"
"2020-01","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","264.13","","","","2"
"2020-02","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","261.33","","","","2"
"2020-03","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","267.63","","","","2"
"2020-04","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","272.45","","","","2"
"2020-05","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","279.48","","","","2"
"2020-06","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","268.46","","","","2"
"2020-07","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","264.42","","","","2"
"2020-08","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","267.11","","","","2"
"2020-09","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","268.79","","","","2"
"2020-10","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","267.52","","","","2"
"2020-11","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","291.69","","","","2"
"2020-12","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","305.48","","","","2"
"2021-01","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","302.03","","","","2"
"2021-02","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","317.08","","","","2"
"2021-03","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","329.11","","","","2"
"2021-04","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","337.25","","","","2"
"2021-05","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","352.30","","","","2"
"2021-06","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","350.38","","","","2"
"2021-07","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","337.19","","","","2"
"2021-08","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","339.63","","","","2"
"2021-09","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","340.27","","","","2"
"2021-10","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","339.53","","","","2"
"2021-11","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","358.93","","","","2"
"2021-12","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","392.93","","","","2"
"2022-01","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","393.99","","","","2"
"2022-02","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","407.83","","","","2"
"2022-03","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","434.81","","","","2"
"2022-04","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","489.38","","","","2"
"2022-05","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","518.94","","","","2"
"2022-06","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","501.00","","","","2"
"2022-07","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","410.05","","","","2"
"2022-08","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","378.45","","","","2"
"2022-09","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","378.20","","","","2"
"2022-10","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","412.05","","","","2"
"2022-11","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","410.53","","","","2"
"2022-12","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","419.49","","","","2"
"2023-01","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","412.06","","","","2"
"2023-02","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","417.02","","","","2"
"2023-03","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","409.05","","","","2"
"2023-04","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","371.14","","","","2"
"2023-05","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","378.20","","","","2"
"2023-06","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","370.94","","","","2"
"2023-07","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","366.82","","","","2"
"2023-08","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","347.35","","","","2"
"2023-09","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","346.73","","","","2"
"2023-10","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","311.29","","","","2"
"2023-11","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","326.15","","","","2"
"2023-12","Quebec","2016A000224","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v31212116","5.3","321.50","","","","2"
"2001-01","Quebec","2016A000224","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212117","5.13","99.19","","","","2"
"2001-02","Quebec","2016A000224","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212117","5.13","106.51","","","","2"
"2001-03","Quebec","2016A000224","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212117","5.13","105.33","","","","2"
"2001-04","Quebec","2016A000224","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212117","5.13","103.31","","","","2"
"2001-05","Quebec","2016A000224","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212117","5.13","102.84","","","","2"
"2001-06","Quebec","2016A000224","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212117","5.13","105.42","","","","2"
"2001-07","Quebec","2016A000224","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212117","5.13","107.37","","","","2"
"2001-08","Quebec","2016A000224","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212117","5.13","109.58","","","","2"
"2001-09","Quebec","2016A000224","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212117","5.13","107.22","","","","2"
"2001-10","Quebec","2016A000224","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212117","5.13","117.44","","","","2"
"2001-11","Quebec","2016A000224","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212117","5.13","118.85","","","","2"
