,Date_ID,Month,NumberOfDaysInMonth,Quarter,Year,LeapYear,Minimum Temperature,Maximum Temperature,Barley,Canola,Durum,Flaxseed,Oats,Rye,Wheat,Avena sativa,Brassica napus,Hordeum,Linum usitatissimum,Secale,Triticum,Brassicaceae,Grass,Linaceae,Mean_Temp_Binned_Encoded,Min_Temp_Binned_Encoded,Max_Temp_Binned_Encoded,Mean_Diff_from_Normal_Binned_Encoded,Snowfall_Binned_Encoded,Percent_of_Normal_Snowfall_Binned_Encoded,Total_Precip_Binned_Encoded,Percent_of_Normal_Precip_Binned_Encoded,Snow_on_Ground_Binned_Encoded,Days_with_Precip_Binned_Encoded,Heating_Degree_Days_Binned_Encoded,Cooling_Degree_Days_Binned_Encoded,Mean_Temp_Rolling_Average_Binned_Encoded,Min_Temp_Rolling_Average_Binned_Encoded,Max_Temp_Rolling_Average_Binned_Encoded,Mean_Diff_from_Normal_Rolling_Average_Binned_Encoded,Snowfall_Rolling_Average_Binned_Encoded,Percent_of_Normal_Snowfall_Rolling_Average_Binned_Encoded,Total_Precip_Rolling_Average_Binned_Encoded,Percent_of_Normal_Precip_Rolling_Average_Binned_Encoded,Snow_on_Ground_Rolling_Average_Binned_Encoded,Days_with_Precip_Rolling_Average_Binned_Encoded,Heating_Degree_Days_Rolling_Average_Binned_Encoded,Cooling_Degree_Days_Rolling_Average_Binned_Encoded,Area_Binned_Encoded,Land_Binned_Encoded,LandOfArea_Percent_Binned_Encoded,Freshwater_Binned_Encoded,FreshwaterOfArea_Percent_Binned_Encoded,Alberta,Atlantic,British Columbia,Canada,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prairies,Prince Edward Island,Quebec,Saskatchewan,Territories,Yukon,Atlantic_Region,British Columbia_Region,Canada_Region,Prairies_Region,Territories_Region,Total_Value
10,10,11,30,4,2001,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,16,17,15,34,23,14,29,14,12,38,24,0,17,17,15,40,24,15,26,10,17,33,24,0,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
2134,34,11,30,4,2003,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,6,9,5,4,18,12,4,3,13,7,35,0,14,15,14,2,23,19,31,15,18,25,27,3,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
138,138,7,31,3,2012,1,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,39,39,36,24,0,0,22,6,0,16,1,19,40,40,39,33,0,0,22,13,0,11,0,26,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
6241,253,2,28,1,2022,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,6,2,11,22,22,20,4,30,19,9,33,0,0,0,1,4,38,27,2,24,30,10,40,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4939,67,8,31,3,2006,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,37,35,39,24,0,0,15,8,0,15,3,17,39,39,38,25,0,0,23,6,0,19,2,26,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
5992,4,5,31,2,2001,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,25,24,26,26,10,4,13,5,2,13,16,7,21,21,25,19,17,11,3,3,8,8,19,8,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
5169,153,10,31,4,2013,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,20,15,18,24,10,8,5,16,7,2,21,0,27,26,25,29,11,4,18,11,7,5,13,13,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
935,107,12,31,4,2009,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7,9,4,20,32,21,33,29,22,37,34,0,1,3,0,1,37,27,13,28,24,23,39,0,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
6713,174,7,31,3,2015,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,36,34,39,27,0,0,21,15,0,19,3,16,35,34,33,24,1,0,29,15,0,26,5,19,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
6477,213,10,31,4,2018,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,18,19,21,9,18,22,6,21,4,4,22,0,24,25,23,9,15,25,24,21,6,22,15,14,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
2910,258,7,31,3,2022,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,38,38,37,25,0,0,30,30,0,26,2,19,36,38,39,24,0,0,32,28,2,27,4,22,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1845,189,10,31,4,2016,1,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,24,24,22,32,9,19,26,25,1,29,15,7,22,24,19,19,20,33,37,40,11,37,18,9,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
3599,251,12,31,4,2021,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0,0,3,1,27,30,8,39,20,11,40,0,8,8,11,5,33,34,12,34,22,22,33,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3
7326,96,1,31,1,2009,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12,14,9,7,30,25,38,15,21,30,28,0,0,2,7,0,39,34,32,39,27,39,40,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3021,93,10,31,4,2008,1,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,20,21,19,33,8,4,18,31,6,15,20,0,24,24,25,27,13,7,25,17,8,15,16,11,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
5256,240,1,31,1,2021,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,8,8,7,38,14,10,0,2,16,0,34,0,9,10,7,39,28,14,14,10,23,12,32,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
5950,238,11,30,4,2020,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11,11,19,22,27,24,7,37,15,8,30,0,17,18,18,7,22,22,29,18,17,30,23,2,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
5914,202,11,30,4,2017,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8,9,8,2,26,24,7,32,13,10,31,0,19,20,18,28,22,15,37,38,15,29,20,7,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1421,41,6,30,2,2004,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,32,33,31,6,0,3,25,11,0,30,8,14,29,30,30,8,10,11,28,7,2,36,11,14,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
1729,73,2,28,1,2007,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4,7,1,2,31,23,16,11,22,23,35,0,1,3,1,2,36,32,11,36,33,32,37,0,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
385,109,2,28,1,2010,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,9,8,3,39,28,16,15,9,24,24,30,0,7,10,1,31,24,14,0,1,28,1,30,0,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
137,137,6,30,2,2012,1,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,34,33,34,26,0,0,35,24,0,30,6,16,33,33,30,22,7,7,40,34,6,40,7,18,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
1401,21,10,31,4,2002,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,21,22,24,5,11,14,26,14,5,34,20,9,20,19,20,2,18,20,6,4,12,16,21,12,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
2345,245,6,30,2,2021,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,35,33,40,35,0,0,23,9,0,14,5,18,31,30,40,35,8,4,9,0,0,5,10,22,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7526,20,9,30,3,2002,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,28,31,24,13,5,8,27,22,3,24,12,7,34,33,32,13,10,5,34,31,3,34,7,21,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3857,89,6,30,2,2008,1,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,31,31,37,10,0,0,27,23,0,23,9,10,27,28,27,6,10,8,25,13,5,33,13,11,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
7834,53,6,30,2,2005,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,30,35,27,16,3,5,30,31,1,38,10,8,26,24,26,9,11,7,18,13,3,34,15,8,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
4448,128,9,30,3,2011,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,30,24,37,36,0,0,2,1,0,1,10,13,34,33,33,32,4,0,33,16,0,8,6,20,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
7115,161,6,30,2,2014,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,31,35,24,17,3,2,18,12,0,20,9,8,26,26,28,16,13,11,18,18,0,26,14,12,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3922,154,11,30,4,2013,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,7,5,9,6,21,19,7,27,13,11,32,0,17,16,16,14,23,22,24,35,16,30,23,6,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
343,67,8,31,3,2006,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,34,33,32,9,0,0,35,22,0,25,7,16,36,36,36,17,0,0,15,3,0,7,4,21,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
6331,67,8,31,3,2006,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,33,33,36,17,0,0,16,10,0,18,7,12,40,40,38,27,0,0,22,4,0,19,1,26,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
6232,244,5,31,2,2021,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,24,22,27,12,10,8,19,31,4,15,16,5,21,21,21,20,19,20,4,13,13,3,19,5,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7185,231,4,30,2,2020,1,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,22,22,18,14,8,8,15,2,11,16,18,0,12,11,13,13,23,17,2,18,26,4,29,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1330,226,11,30,4,2019,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,12,12,8,3,27,28,16,6,12,22,28,0,14,15,12,12,23,20,16,19,17,13,26,0,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
3470,266,3,31,1,2023,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,5,1,1,15,12,1,1,24,0,38,0,4,6,6,1,26,18,0,2,31,0,35,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4409,89,6,30,2,2008,1,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,31,31,37,10,0,0,27,23,0,23,9,10,27,28,27,6,10,8,25,13,5,33,13,11,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
3132,204,1,31,1,2018,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,2,1,26,21,20,3,22,20,4,39,0,2,2,3,13,37,23,20,18,28,19,38,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7576,70,11,30,4,2006,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,14,12,13,5,32,30,40,38,24,40,26,0,19,19,19,6,25,35,40,39,18,39,22,3,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
7305,75,4,30,2,2007,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,21,21,18,9,10,12,32,19,12,30,18,1,14,9,15,23,27,22,11,27,20,18,27,1,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
5866,154,11,30,4,2013,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8,7,11,4,29,30,9,40,15,12,31,0,19,18,17,16,21,17,23,33,15,26,21,6,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1384,4,5,31,2,2001,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,29,28,28,29,4,4,32,25,0,34,12,9,25,25,26,25,13,6,19,9,8,28,15,10,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
6595,55,8,31,3,2005,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,28,29,30,5,6,0,30,36,0,31,12,9,38,37,38,18,7,0,34,21,0,32,4,26,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
3164,236,9,30,3,2020,1,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,26,25,26,13,3,0,9,2,0,9,14,5,30,30,30,25,4,0,23,16,7,6,10,17,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
4490,170,3,31,1,2015,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,11,4,16,36,18,16,4,11,10,5,29,0,5,5,6,3,30,24,4,21,26,7,32,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
4178,134,3,31,1,2012,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,13,11,16,39,22,23,9,30,13,9,27,0,12,12,11,38,31,28,6,21,26,10,27,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
6144,156,1,31,1,2014,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,7,2,10,37,20,17,2,17,21,3,33,0,1,2,2,1,38,26,11,18,30,28,39,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
3806,38,3,31,1,2004,1,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,10,8,17,25,22,21,8,25,14,14,31,0,11,8,13,30,28,19,4,10,29,16,30,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
7299,69,10,31,4,2006,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,23,21,18,17,12,12,29,7,8,24,18,0,27,27,27,18,13,9,36,33,8,33,13,10,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
7044,90,7,31,3,2008,1,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,33,37,29,13,0,0,16,15,2,15,7,14,32,33,32,15,8,6,39,29,3,40,7,17,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
597,45,10,31,4,2004,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,22,22,21,23,5,1,24,6,1,23,18,2,21,22,23,16,19,20,20,19,10,29,20,4,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
7627,121,2,28,1,2011,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,12,13,9,3,29,29,38,32,24,34,26,0,1,1,1,7,39,35,12,39,33,38,39,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3862,94,11,30,4,2008,1,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,12,12,14,37,13,9,4,10,9,5,28,0,19,20,17,34,17,13,27,13,13,23,21,3,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
3180,252,1,31,1,2022,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,1,0,6,29,25,10,35,23,15,40,0,3,3,5,19,38,31,18,35,27,26,39,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
6603,63,4,30,2,2006,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,21,20,22,34,8,4,9,13,5,7,19,0,15,15,16,26,22,15,4,18,20,6,26,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
3190,262,11,30,4,2022,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,8,10,12,18,28,29,9,37,15,12,32,0,15,15,14,10,26,33,8,31,18,8,25,3,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
